🤸‍♂️	1	homem fazendo estrela	active | animado | cartwheel | cartwheeling | esporte | estrela | estrelinha | excited | feliz | flip | ginástica | gymnastics | happy | homem | homem fazendo estrela | man | man cartwheeling | menino | somersault | virar
🤸‍♀️	1	mulher fazendo estrela	active | animada | cartwheel | cartwheeling | esporte | estrela | excited | feliz | flip | ginasta | ginástica | gymnastics | happy | menina | mulher | mulher fazendo estrela | somersault | virar | woman | woman cartwheeling
🤼	1	pessoas lutando	combat | combate | duel | esporte | grapple | greco-romana | livre | luta | lutador | people | people wrestling | pessoa | pessoas lutando | ring | torneio | tournament | wrestle | wrestling
🤼‍♂️	1	homens lutando	combat | combate | duel | esporte | grapple | greco-romana | homem | homens lutando | livre | luta | lutador | men | men wrestling | ring | torneio | tournament | wrestle | wrestling
🤼‍♀️	1	mulheres lutando	combat | combate | duel | esporte | grapple | greco-romana | livre | luta | lutadora | mulher | mulheres lutando | ring | torneio | tournament | women | women wrestling | wrestle | wrestling
🤽	1	pessoa jogando polo aquático	aquático | competição | esporte | person | person playing water polo | pessoa | pessoa jogando polo aquático | piscina | playing | polo | sport | swimming | water | waterpolo
🤽‍♂️	1	homem jogando polo aquático	aquático | esporte | homem | homem jogando polo aquático | jogador | jogando | man | man playing water polo | piscina | playing | polo | sport | swimming | water | waterpolo
🤽‍♀️	1	mulher jogando polo aquático	aquático | esporte | jogadora | menina | mulher | mulher jogando polo aquático | piscina | playing | polo | sport | swimming | water | waterpolo | woman | woman playing water polo
🤾	1	handebol	athletics | atleta | ball | bola | catch | chuck | esporte | gol | handball | handebol | hurl | jogador | lob | passe | person | person playing handball | pessoa | pitch | playing | sport | throw | toss
🤾‍♂️	1	jogador de handebol	athletics | ball | bola | catch | chuck | esporte | handball | handebol | homem | hurl | jogador | jogador de handebol | jogando | lob | man | man playing handball | menino | pitch | playing | quadra | sport | throw | toss
🤾‍♀️	1	jogadora de handebol	athletics | ball | bola | catch | chuck | esporte | gol | handball | handebol | hurl | jogadora | jogadora de handebol | jogando | lob | menina | mulher | passe | pitch | playing | quadra | sport | throw | toss | woman | woman playing handball
🤹	1	malabarista	act | balance | balancing | equilíbrio | habilidade | handle | juggle | juggling | malabares | malabarismo | malabarista | manage | multitarefa | multitask | person | person juggling | skill
🤹‍♂️	1	homem malabarista	act | balance | balancing | equilíbrio | habilidade | handle | homem | homem malabarista | juggle | juggling | malabares | malabarismo | man | man juggling | manage | multitarefa | multitask | skill
🤹‍♀️	1	mulher malabarista	act | balance | balancing | equilíbrio | habilidade | handle | juggle | juggling | malabarismo | malabarista | manage | mulher | mulher malabarista | multitarefa | multitask | skill | woman | woman juggling
🧘	1	pessoa na posição de lótus	cross | cruzadas | ioga | legged | legs | lotus | lótus | meditation | meditação | peace | pernas | person | person in lotus position | pessoa na posição de lótus | position | posição | postura | relax | relaxar | serenidade | serenity | yoga | yogi | zen
🧘‍♂️	1	homem na posição de lótus	cross | homem na posição de lótus | ioga | legged | legs | lotus | man | man in lotus position | meditation | meditação | peace | position | relax | serenity | yoga | yogi | zen
🧘‍♀️	1	mulher na posição de lótus	cross | ioga | legged | legs | lotus | meditation | meditação | mulher na posição de lótus | peace | position | relax | serenity | woman | woman in lotus position | yoga | yogi | zen
🛀	1	pessoa tomando banho	banheira | banho | bath | bathtub | espuma | person | person taking bath | pessoa | pessoa tomando banho | taking | tub | água
🛌	1	pessoa deitada na cama	bed | bedtime | boa | cama | cochilo | dormindo | dormir | good | goodnight | hotel | nap | night | noite | person | person in bed | pessoa | pessoa deitada na cama | sleep | soneca | sono | tired | zzz
🧑‍🤝‍🧑	1	pessoas de mãos dadas	amigos | bae | bestie | bff | casal | couple | dadas | dating | flirt | friends | gêmeos | hand | hold | mãos | parceiros | parceria | people | people holding hands | pessoa | pessoas de mãos dadas | twins
👭	1	duas mulheres de mãos dadas	amigas | bae | bestie | bff | casal | couple | dadas | dating | duas mulheres de mãos dadas | flirt | friends | girls | gêmeas | hand | hold | mãos | parceiras | parceria | pessoa | sisters | twins | women | women holding hands
👫	1	homem e mulher de mãos dadas	amigos | bae | bestie | bff | casal | couple | dating | flirt | friends | hand | hold | homem | homem e mulher de mãos dadas | man | mulher | mãos dadas | pessoas | twins | woman | woman and man holding hands
👬	1	dois homens de mãos dadas	amigos | bae | bestie | bff | boys | brothers | casal | couple | dating | dois homens | dois homens de mãos dadas | flirt | friends | gêmeos | hand | hold | homem | irmãos | men | men holding hands | mãos dadas | namorados | pessoas | twins
💏	1	beijo	amor | anniversary | babe | bae | beijar | beijo | casal | coração | couple | date | dating | heart | kiss | love | mwah | person | pessoas | romance | together | xoxo
👩‍❤️‍💋‍👨	1	kiss: woman, man	kiss: woman, man
👨‍❤️‍💋‍👨	1	kiss: man, man	kiss: man, man
👩‍❤️‍💋‍👩	1	kiss: woman, woman	kiss: woman, woman
💑	1	casal apaixonado	anniversary | babe | bae | casal | casal apaixonado | casal com um coração | coração | couple | couple with heart | dating | heart | kiss | love | person | pessoas | relationship | romance | together | you
👩‍❤️‍👨	1	couple with heart: woman, man	couple with heart: woman, man
👨‍❤️‍👨	1	couple with heart: man, man	couple with heart: man, man
👩‍❤️‍👩	1	couple with heart: woman, woman	couple with heart: woman, woman
👨‍👩‍👦	1	family: man, woman, boy	family: man, woman, boy
👨‍👩‍👧	1	family: man, woman, girl	family: man, woman, girl
👨‍👩‍👧‍👦	1	family: man, woman, girl, boy	family: man, woman, girl, boy
👨‍👩‍👦‍👦	1	family: man, woman, boy, boy	family: man, woman, boy, boy
👨‍👩‍👧‍👧	1	family: man, woman, girl, girl	family: man, woman, girl, girl
👨‍👨‍👦	1	family: man, man, boy	family: man, man, boy
👨‍👨‍👧	1	family: man, man, girl	family: man, man, girl
👨‍👨‍👧‍👦	1	family: man, man, girl, boy	family: man, man, girl, boy
👨‍👨‍👦‍👦	1	family: man, man, boy, boy	family: man, man, boy, boy
👨‍👨‍👧‍👧	1	family: man, man, girl, girl	family: man, man, girl, girl
👩‍👩‍👦	1	family: woman, woman, boy	family: woman, woman, boy
👩‍👩‍👧	1	family: woman, woman, girl	family: woman, woman, girl
👩‍👩‍👧‍👦	1	family: woman, woman, girl, boy	family: woman, woman, girl, boy
👩‍👩‍👦‍👦	1	family: woman, woman, boy, boy	family: woman, woman, boy, boy
👩‍👩‍👧‍👧	1	family: woman, woman, girl, girl	family: woman, woman, girl, girl
👨‍👦	1	family: man, boy	family: man, boy
👨‍👦‍👦	1	family: man, boy, boy	family: man, boy, boy
👨‍👧	1	family: man, girl	family: man, girl
👨‍👧‍👦	1	family: man, girl, boy	family: man, girl, boy
👨‍👧‍👧	1	family: man, girl, girl	family: man, girl, girl
👩‍👦	1	family: woman, boy	family: woman, boy
👩‍👦‍👦	1	family: woman, boy, boy	family: woman, boy, boy
👩‍👧	1	family: woman, girl	family: woman, girl
👩‍👧‍👦	1	family: woman, girl, boy	family: woman, girl, boy
👩‍👧‍👧	1	family: woman, girl, girl	family: woman, girl, girl
🗣️	1	silhueta falando	berro | cabeça | face | falando | grito | head | silhouette | silhueta | silhueta falando | speak | speaking | speaking head | voz
👤	1	silhueta de busto	bust | bust in silhouette | busto | mistério | mysterious | pessoas | shadow | silhouette | silhueta | silhueta de busto | sombra
👥	1	silhueta de bustos	amigos | bff | bust | busto | busts | busts in silhouette | dupla | everyone | friend | friends | people | pessoas | silhouette | silhueta | silhueta de bustos
🫂	1	pessoas se abraçando	abraçando | abraço | adeus | amizade | amor | carinho | comfort | conforto | embrace | farewell | friendship | goodbye | hello | hug | hugging | love | obrigado | olá | people | people hugging | pessoas se abraçando | thanks
👪	1	família	child | family | família | filho | mãe | pai | pessoas | um filho
🧑‍🧑‍🧒	1	família: adulto, adulto, criança	adult | adulto | child | criança | family | family: adult, adult, child | família | família: adulto, adulto, criança
🧑‍🧑‍🧒‍🧒	1	família: adulto, adulto, criança, criança	adult | adulto | adultos | child | criança | crianças | family | family: adult, adult, child, child | família | família: adulto, adulto, criança, criança | filha | filho
🧑‍🧒	1	família: adulto, criança	adult | adulto | child | criança | family | family: adult, child | família | família: adulto, criança
🧑‍🧒‍🧒	1	família: adulto, criança, criança	adult | adulto | child | crianças | family | family: adult, child, child | família | família: adulto, criança, criança
👣	1	pegadas	barefoot | clothing | corpo | footprint | footprints | gravura | omw | pegadas | print | pé | pés descalços | rastro | walk
🫆	1	impressão digital	clue | crime | detective | fingerprint | forensics | identidade | identity | impressão digital | investigação forense | mystery | print | safety | segurança | trace
🐵	3	rosto de macaco	animal | banana | face | macaco | monkey | monkey face | rosto | rosto de macaco
🐒	3	macaco	animal | banana | macaco | monkey
🦍	3	gorila	animal | gorila | gorilla | macaco
🦧	3	orangotango	animal | ape | macaco | monkey | orangotango | orangutan | primata
🐶	3	rosto de cachorro	adorbs | animal | cachorro | dog | dog face | face | pet | puppies | puppy | rosto | rosto de cachorro
🐕	3	cachorro	animal | animals | cachorro | cão | dog | dogs | pet
🦮	3	cão-guia	accessibility | acessibilidade | animal | blind | cachorro | cadela | cega | cego | cegueira | cão | cão-guia | deficiência visual | dog | guia | guide | guide dog | labrador
🐕‍🦺	3	cão de serviço	accessibilidade | accessibility | animal | assistance | assistência | cachorro | cadela | cão | cão de serviço | cão-guia | dog | pastor alemão | service | service dog | serviço
🐩	3	poodle	animal | cachorro | dog | fluffy | poodle
🐺	3	rosto de lobo	animal | face | lobo | rosto | rosto de lobo | wolf
🦊	3	rosto de raposa	animal | bicho | face | fox | raposa | rosto | rosto de raposa
🦝	3	guaxinim	animal | astuto | curioso | curious | guaxinim | raccoon | sly | travesso
🐱	3	rosto de gato	animal | cat | cat face | face | felino | gatinho | gato | kitten | kitty | pet | rosto | rosto de gato
🐈	3	gato	animal | animals | cat | cats | felino | gato | kitten | pet
🐈‍⬛	3	gato preto	animal | azar | black | black cat | cat | dia das bruxas | feline | felino | gata | gato | gato preto | halloween | meow | miado | miau | preto | unlucky
🦁	3	rosto de leão	Leo | alpha | animal | face | leão | lion | mane | order | rawr | roar | rosto | rosto de leão | safari | strong | zodiac | zodíaco
